date,gold_price,gold_diff,gold_diff_percent,nasdaq_start,nasdaq_end
20091201,3402.0,9,0.0026525198938991412,2162.23,2175.81
20091202,3473.0,71,0.02087007642563199,2178.51,2185.03
20091203,3576.0,103,0.02965735675208747,2190.42,2173.14
20091204,3542.0,-34,-0.009507829977628668,2203.75,2194.35
20091207,3462.0,-50,-0.014236902050113853,2191.35,2189.61
20091208,3462.0,0,0,2174.72,2172.99
20091209,3352.0,-110,-0.031773541305603725,2170.02,2183.73
20091210,3324.0,-28,-0.00835322195704058,2194.9,2190.86
20091211,3350.0,26,0.007821901323706415,2200.96,2190.31
20091214,3321.0,6,0.0018099547511312153,2202.31,2212.1
20091215,3341.0,20,0.006022282445046656,2203.54,2201.05
20091216,3358.0,17,0.005088296917090673,2210.35,2206.91
20091217,3425.0,67,0.019952352590827838,2193.5,2180.05
20091218,3302.0,-123,-0.03591240875912405,2197.57,2211.69
20091221,3368.0,1,0.0002970002970001939,2224.04,2237.66
20091222,3337.0,-31,-0.009204275534441808,2242.61,2252.67
20091224,3337.0,0,0,2273.95,2285.69
20100105,3458.0,100,0.029779630732578832,2307.27,2308.71
20100106,3417.0,-41,-0.011856564488143428,2307.71,2301.09
20100107,3501.0,84,0.024582967515364373,2298.09,2300.05
20100108,3513.0,12,0.003427592116538092,2292.24,2317.17
20100112,3535.0,17,0.004832291074474027,2297.28,2282.31
20100113,3449.0,-86,-0.024328147100424302,2289.46,2307.9
20100114,3482.0,33,0.00956799072194836,2303.31,2316.74
20100115,3485.0,3,0.000861573808156324,2316.98,2287.99
20100119,3437.0,0,0,2291.02,2320.4
20100120,3472.0,35,0.010183299389002087,2304.31,2291.25
20100121,3397.0,-75,-0.021601382488479315,2298.23,2265.7
20100122,3313.0,-84,-0.024727700912569928,2255.76,2205.29
20100125,3288.0,-5,-0.0015183723048891595,2220.29,2210.8
20100126,3330.0,42,0.012773722627737127,2203.44,2203.73
20100127,3293.0,-37,-0.011111111111111072,2200.3,2221.41
20100128,3279.0,-14,-0.004251442453689691,2220.31,2179.0
20100129,3248.0,-31,-0.00945410186032325,2198.26,2147.35
20100201,3269.0,1,0.0003059975520196545,2155.81,2171.2
20100202,3343.0,74,0.022636892015907017,2171.66,2190.06
20100203,3369.0,26,0.0077774454083159306,2181.01,2190.91
20100204,3356.0,-13,-0.003858711783912172,2176.39,2125.43
20100205,3198.0,-158,-0.04707985697258643,2131.92,2141.12
20100208,3192.0,4,0.0012547051442910462,2140.1,2126.05
20100209,3178.0,-14,-0.004385964912280715,2153.1,2150.87
20100210,3233.0,55,0.017306482064191275,2147.46,2147.87
20100212,3269.0,36,0.011135168574079701,2157.69,2183.53
20100216,3310.0,11,0.0033343437405273235,2200.38,2214.19
20100217,3366.0,56,0.016918429003021096,2222.87,2226.29
20100218,3347.0,-19,-0.005644682115270361,2223.22,2241.71
20100219,3378.0,31,0.009262025694651843,2233.33,2243.87
20100222,3453.0,45,0.013204225352112742,2250.92,2242.03
20100223,3389.0,-64,-0.018534607587604945,2238.01,2213.44
20100224,3321.0,-68,-0.02006491590439663,2222.4,2235.9
20100225,3278.0,-43,-0.012947907256850355,2208.62,2234.22
20100226,3297.0,19,0.0057962172056131855,2234.44,2238.26
20100301,3317.0,0,0,2247.4,2273.57
20100302,3325.0,8,0.002411817907747915,2279.07,2280.79
20100303,3351.0,26,0.007819548872180393,2284.82,2280.68
20100304,3362.0,11,0.003282602208296126,2282.57,2292.31
20100305,3367.0,5,0.001487209994051053,2304.01,2326.35
20100308,3422.0,15,0.0044027003228646056,2326.25,2332.21
20100309,3379.0,-43,-0.01256575102279367,2325.78,2340.68
20100310,3368.0,-11,-0.0032554010062149086,2340.95,2358.95
20100311,3346.0,-22,-0.0065320665083135054,2351.11,2368.46
20100312,3354.0,8,0.002390914524805776,2376.07,2367.66
20100315,3335.0,5,0.0015015015015014122,2361.92,2362.21
20100316,3337.0,2,0.0005997001499249421,2367.32,2378.01
20100317,3396.0,59,0.017680551393467248,2381.65,2389.09
20100318,3380.0,-16,-0.004711425206124886,2387.54,2391.28
20100319,3388.0,8,0.002366863905325367,2391.2,2374.41
20100323,3328.0,-20,-0.005973715651135025,2397.9,2415.24
20100324,3329.0,1,0.00030048076923083755,2406.72,2398.76
20100325,3334.0,5,0.0015019525382997667,2415.24,2397.41
20100326,3362.0,28,0.008398320335932796,2406.73,2395.13
20100329,3410.0,-2,-0.0005861664712778492,2403.77,2404.36
20100330,3411.0,1,0.0002932551319647647,2406.69,2410.69
20100331,3423.0,12,0.0035180299032542273,2402.98,2397.96
20100401,3473.0,50,0.014607069821793717,2411.68,2402.58
20100405,3541.0,20,0.0056802044873616175,2409.48,2429.53
20100406,3551.0,10,0.002824060999717659,2420.33,2436.81
20100407,3548.0,-3,-0.000844832441565746,2433.1,2431.16
20100408,3573.0,25,0.0070462232243517775,2423.99,2436.81
20100409,3587.0,14,0.003918275958578299,2441.31,2454.05
20100412,3623.0,16,0.004435819240365957,2455.4,2457.87
20100413,3582.0,-41,-0.011316588462600086,2454.95,2465.99
20100414,3583.0,1,0.0002791736460077132,2481.8,2504.86
20100415,3605.0,22,0.00614010605637727,2503.41,2515.69
20100416,3589.0,-16,-0.004438280166435549,2505.38,2481.26
20100419,3497.0,-2,-0.0005715918833952838,2477.8,2480.11
20100420,3509.0,12,0.003431512725192931,2492.72,2500.31
20100421,3547.0,38,0.010829296095753671,2506.61,2504.61
20100422,3553.0,6,0.0016915703411333194,2483.52,2519.07
20100423,3552.0,-1,-0.0002814522938362485,2514.85,2530.15
20100426,3633.0,16,0.004423555432679027,2529.85,2522.95
20100427,3621.0,-12,-0.003303055326176696,2512.58,2471.47
20100428,3625.0,4,0.001104667219000266,2483.03,2471.73
20100430,3667.0,42,0.011586206896551765,2509.99,2461.19
20100506,3681.0,-11,-0.0029794149512459844,2391.21,2319.64
20100507,3671.0,-10,-0.002716653083401299,2308.71,2265.64
20100510,3692.0,1,0.00027092928745586775,2365.97,2374.67
20100511,3728.0,36,0.009750812567713929,2347.7,2375.31
20100512,3814.0,86,0.02306866952789699,2388.64,2425.02
20100513,3855.0,41,0.01074986890403773,2416.36,2394.36
20100514,3820.0,-35,-0.009079118028534339,2373.88,2346.85
20100517,3798.0,-7,-0.0018396846254927768,2352.77,2354.23
20100518,3790.0,-8,-0.002106371774618254,2372.84,2317.26
20100519,3759.0,-31,-0.008179419525065956,2307.78,2298.37
20100520,3666.0,-93,-0.024740622505985632,2245.56,2204.01
20100521,3569.0,-97,-0.026459356246590238,2169.58,2229.04
20100524,3565.0,-4,-0.0011207621182404148,2220.6,2213.55
20100525,3584.0,19,0.005329593267882293,2157.45,2210.95
20100526,3630.0,46,0.012834821428571397,2226.24,2195.88
20100527,3643.0,13,0.003581267217630746,2244.82,2277.68
20100528,3678.0,35,0.009607466373867668,2275.19,2257.04
20100601,3707.0,7,0.0018918918918919836,2244.79,2222.33
20100602,3730.0,23,0.0062044780145671385,2234.59,2281.07
20100603,3758.0,28,0.007506702412868549,2285.76,2303.03
20100604,3729.0,-29,-0.007716870675891441,2257.05,2219.17
20100607,3700.0,-44,-0.01175213675213671,2226.6,2173.9
20100608,3789.0,89,0.02405405405405414,2176.07,2170.57
20100609,3776.0,-13,-0.0034309844286091185,2184.78,2158.85
20100610,3750.0,-26,-0.0068855932203389925,2188.71,2218.71
20100611,3727.0,-23,-0.006133333333333324,2199.4,2243.6
20100614,3771.0,34,0.009098207118009016,2263.66,2243.96
20100615,3736.0,-35,-0.009281357730045126,2256.48,2305.88
20100616,3768.0,32,0.008565310492505418,2293.56,2305.93
20100617,3762.0,-6,-0.0015923566878981443,2316.59,2307.16
20100618,3786.0,24,0.006379585326953707,2308.94,2309.8
20100621,3806.0,-10,-0.00262054507337528,2341.11,2289.09
20100622,3758.0,-48,-0.012611665790856597,2296.83,2261.8
20100623,3744.0,-14,-0.0037253858435337683,2264.41,2254.23
20100624,3709.0,-35,-0.009348290598290565,2246.2,2217.42
20100625,3719.0,10,0.0026961445133459883,2224.73,2223.48
20100628,3754.0,20,0.005356186395286455,2227.43,2220.65
20100629,3705.0,-49,-0.013052743740010642,2183.92,2135.18
20100630,3674.0,-31,-0.008367071524966296,2134.03,2109.24
20100701,3665.0,-9,-0.0024496461622209864,2110.75,2101.36
20100702,3528.0,-137,-0.03738062755798088,2105.5,2091.79
20100706,3539.0,-23,-0.006457046603032035,2122.28,2093.88
20100707,3501.0,-38,-0.010737496467928764,2099.66,2159.47
20100708,3547.0,46,0.013139103113396278,2174.96,2175.4
20100709,3538.0,-9,-0.002537355511699979,2174.2,2196.45
20100712,3601.0,13,0.0036231884057971175,2194.12,2198.36
20100713,3564.0,-37,-0.010274923632324406,2221.25,2242.03
20100714,3604.0,40,0.011223344556677839,2246.99,2249.84
20100715,3572.0,-32,-0.008879023307436174,2247.76,2249.08
20100716,3543.0,-29,-0.008118701007838736,2231.71,2179.05
20100720,3439.0,-34,-0.009789807083213309,2165.35,2222.49
20100721,3479.0,40,0.011631288165164344,2236.13,2187.33
20100722,3441.0,-38,-0.010922678930727181,2216.04,2245.89
20100723,3480.0,39,0.011333914559721103,2234.34,2269.47
20100726,3490.0,10,0.002873563218390718,2271.62,2296.43
20100727,3442.0,-48,-0.013753581661891112,2306.62,2288.25
20100728,3419.0,-23,-0.006682161533991815,2284.62,2264.56
20100729,3402.0,-17,-0.004972214097689331,2279.07,2251.69
20100730,3379.0,-23,-0.006760728982951214,2227.29,2254.7
20100802,3418.0,-1,-0.0002924831822169738,2283.32,2295.36
20100803,3417.0,-1,-0.00029256875365712975,2291.75,2283.52
20100804,3404.0,-13,-0.003804506877377767,2291.09,2303.57
20100805,3451.0,47,0.01380728554641597,2291.22,2293.06
20100806,3418.0,-33,-0.009562445667922304,2267.42,2288.47
20100809,3437.0,-1,-0.0002908667830133771,2298.81,2305.69
20100810,3449.0,12,0.0034914169333721823,2280.06,2277.17
20100811,3427.0,-22,-0.006378660481298981,2236.93,2208.63
20100816,3493.0,66,0.0192588269623577,2161.31,2181.87
20100817,3490.0,-3,-0.0008588605782994252,2197.09,2209.44
20100818,3499.0,9,0.002578796561604646,2205.3,2215.7
20100819,3512.0,13,0.0037153472420692335,2204.8,2178.95
20100820,3509.0,-3,-0.0008542141230067912,2172.26,2179.76
20100823,3511.0,-3,-0.0008537279453614266,2188.34,2159.63
20100824,3471.0,-40,-0.011392765593847942,2131.0,2123.76
20100825,3464.0,-7,-0.002016709881878409,2109.15,2141.54
20100826,3511.0,47,0.013568129330254086,2148.49,2118.69
20100827,3480.0,-31,-0.008829393335232139,2134.16,2153.63
20100830,3541.0,31,0.008831908831908875,2145.76,2119.97
20100831,3496.0,-45,-0.012708274498729133,2109.76,2114.03
20100901,3507.0,11,0.0031464530892448828,2142.75,2176.84
20100902,3514.0,7,0.001996007984031989,2178.99,2200.01
20100903,3521.0,7,0.0019920318725099584,2227.96,2233.75
20100907,3509.0,-7,-0.0019908987485779406,2227.26,2208.89
20100908,3515.0,6,0.0017098888572242288,2216.07,2228.87
20100909,3515.0,0,0,2251.09,2236.2
20100910,3498.0,-17,-0.004836415362731161,2239.08,2242.48
20100913,3497.0,-1,-0.0002858776443681599,2263.8,2285.71
20100914,3486.0,-11,-0.0031455533314269646,2281.31,2289.77
20100915,3524.0,38,0.010900745840504822,2283.17,2301.32
20100916,3616.0,92,0.026106696935300766,2297.51,2303.25
20100917,3642.0,26,0.007190265486725744,2318.42,2315.61
20100921,3657.0,0,0,2355.27,2349.35
20100922,3650.0,-7,-0.001914137270987104,2339.91,2334.55
20100924,3652.0,2,0.0005479452054795164,2356.26,2381.22
20100927,3650.0,3,0.0008225939128050364,2379.73,2369.77
20100928,3638.0,-12,-0.0032876712328767654,2373.13,2379.59
20100929,3671.0,33,0.00907091808686089,2372.37,2376.56
20100930,3653.0,-18,-0.004903296104603605,2390.96,2368.62
20101001,3642.0,-11,-0.0030112236517930713,2386.82,2370.75
20101004,3664.0,10,0.002736726874657869,2362.25,2344.52
20101005,3664.0,0,0,2368.52,2399.83
20101006,3729.0,65,0.017740174672489006,2395.16,2380.66
20101007,3729.0,0,0,2391.63,2383.67
20101008,3679.0,-50,-0.013408420488066453,2384.76,2401.91
20101012,3711.0,32,0.0086980157651535,2397.7,2417.92
20101013,3689.0,-22,-0.005928321207221754,2432.55,2441.23
20101014,3746.0,57,0.015451341827053433,2441.21,2435.38
20101015,3754.0,8,0.0021356113187400716,2461.7,2468.77
20101018,3693.0,-41,-0.010980182110337466,2470.12,2480.66
20101019,3716.0,23,0.006227998916869648,2442.21,2436.95
20101020,3631.0,-85,-0.02287405812701826,2443.2,2457.39
20101021,3646.0,15,0.004131093362709892,2470.72,2459.67
20101022,3596.0,-50,-0.013713658804168971,2461.6,2479.39
20101025,3621.0,20,0.005554012774229289,2491.62,2490.85
20101026,3618.0,-3,-0.0008285004142501995,2476.51,2497.29
20101027,3647.0,29,0.008015478164731915,2484.09,2503.26
20101028,3618.0,-29,-0.007951741157115388,2516.16,2507.37
20101029,3625.0,7,0.001934770591486945,2505.99,2507.41
20101101,3664.0,19,0.005212620027434944,2520.45,2504.84
20101102,3641.0,-23,-0.00627729257641918,2525.94,2533.52
20101104,3650.0,9,0.0024718483932986146,2569.27,2577.34
20101105,3742.0,92,0.02520547945205487,2577.63,2578.98
20101108,3787.0,5,0.0013220518244314583,2570.86,2580.05
20101109,3804.0,17,0.0044890414576181925,2587.08,2562.98
20101110,3806.0,2,0.000525762355415349,2564.31,2578.78
20101111,3845.0,39,0.010246978455070943,2534.24,2555.52
20101112,3815.0,-30,-0.007802340702210642,2540.47,2518.21
20101115,3786.0,21,0.005577689243027928,2529.02,2513.82
20101116,3767.0,-19,-0.005018489170628637,2494.21,2469.84
20101117,3725.0,-42,-0.011149455800371633,2471.27,2476.01
20101118,3733.0,8,0.0021476510067113264,2504.41,2514.4
20101119,3793.0,60,0.016072863648540103,2510.79,2518.12
20101122,3778.0,-5,-0.001321702352630183,2509.39,2532.02
20101124,3816.0,38,0.010058231868713685,2519.89,2543.12
20101126,3840.0,11,0.0028728127448420793,2525.91,2534.56
20101129,3812.0,-18,-0.004699738903394257,2522.24,2525.22
20101130,3843.0,31,0.008132214060860399,2497.12,2498.23
20101201,3860.0,17,0.0044236273744471255,2535.19,2549.43
20101202,3897.0,37,0.00958549222797922,2553.68,2579.35
20101203,3877.0,-20,-0.005132152938157608,2569.02,2591.46
20101206,3904.0,37,0.00956814067752787,2591.28,2594.92
20101207,3924.0,20,0.0051229508196721785,2623.15,2598.49
20101208,3908.0,-16,-0.004077471967380175,2604.57,2609.16
20101209,3884.0,-24,-0.0061412487205732,2623.15,2616.67
20101210,3878.0,-6,-0.001544799176107059,2623.28,2637.54
20101213,3875.0,2,0.0005163955589981839,2645.35,2624.91
20101214,3891.0,16,0.004129032258064491,2631.34,2627.72
20101215,3902.0,11,0.002827036751477774,2625.81,2617.22
20101216,3882.0,-20,-0.005125576627370565,2620.56,2637.31
20101217,3845.0,-37,-0.009531169500257564,2643.35,2642.97
20101220,3878.0,21,0.005444646098003547,2651.98,2649.56
20101221,3870.0,-8,-0.002062919030428101,2658.94,2667.61
20101222,3884.0,14,0.0036175710594315014,2669.0,2671.48
20110105,3789.0,-49,-0.012767066180302211,2673.91,2702.2
20110106,3829.0,40,0.010556875164951185,2704.38,2709.89
20110107,3810.0,-19,-0.004962131104727097,2712.75,2703.17
20110111,3807.0,7,0.0018421052631578672,2719.6,2716.83
20110112,3847.0,40,0.01050696086157088,2731.45,2737.33
20110113,3843.0,-4,-0.00103977125032495,2734.93,2735.29
20110114,3803.0,-40,-0.010408534998698982,2732.48,2755.3
20110118,3766.0,-8,-0.002119766825649183,2744.8,2765.85
20110119,3777.0,11,0.0029208709506107766,2762.81,2725.36
20110120,3757.0,-20,-0.005295207836907623,2712.4,2704.29
20110121,3737.0,-20,-0.005323396326856522,2716.92,2689.54
20110124,3722.0,10,0.0026939655172413257,2693.03,2717.55
20110125,3688.0,-34,-0.009134873723804393,2704.25,2719.25
20110126,3672.0,-16,-0.004338394793926281,2724.52,2739.5
20110127,3700.0,28,0.007625272331154731,2745.16,2755.28
20110128,3648.0,-52,-0.014054054054054022,2755.28,2686.89
20110131,3690.0,12,0.0032626427406199365,2693.3,2700.08
20110201,3665.0,-25,-0.006775067750677488,2717.61,2751.19
20110202,3651.0,-14,-0.003819918144611134,2751.19,2749.56
20110203,3642.0,-9,-0.0024650780608052036,2746.74,2753.88
20110204,3690.0,48,0.01317957166392092,2755.85,2769.3
20110207,3698.0,-7,-0.0018893387314440346,2773.26,2783.99
20110208,3715.0,17,0.00459707950243371,2782.41,2797.05
20110209,3756.0,41,0.011036339165545028,2791.13,2789.07
20110210,3753.0,-3,-0.0007987220447284171,2764.76,2790.45
20110214,3774.0,-9,-0.0023790642347343294,2810.19,2817.18
20110215,3794.0,20,0.005299417064122958,2809.02,2804.35
20110216,3836.0,42,0.011070110701107083,2815.09,2825.56
20110217,3837.0,1,0.00026068821689251287,2816.12,2831.58
20110218,3850.0,13,0.0033880635913474677,2833.35,2833.95
20110222,3909.0,47,0.012169860176074465,2795.44,2756.42
20110223,3866.0,-43,-0.011000255819902827,2755.2,2722.99
20110224,3885.0,19,0.004914640455250918,2726.59,2737.9
20110225,3843.0,-42,-0.010810810810810811,2752.16,2781.05
20110228,3856.0,13,0.003382773874577083,2791.28,2782.27
20110301,3856.0,0,0,2791.08,2737.41
20110302,3913.0,57,0.014782157676348495,2735.05,2748.07
20110303,3918.0,5,0.0012777919754662914,2774.48,2798.74
20110304,3897.0,-21,-0.0053598774885145195,2797.64,2784.67
20110307,3948.0,31,0.00791422006637732,2793.19,2745.63
20110308,3935.0,-13,-0.0032928064842958626,2745.23,2765.77
20110309,3951.0,16,0.004066073697585715,2756.34,2751.72
20110310,3951.0,0,0,2719.29,2701.02
20110311,3916.0,-35,-0.008858516831181995,2689.65,2715.61
20110314,3898.0,12,0.0030880082346886883,2695.66,2700.97
20110315,3898.0,0,0,2619.4,2667.33
20110316,3787.0,-111,-0.028476141611082584,2652.92,2616.82
20110317,3696.0,-91,-0.02402957486136781,2656.08,2636.05
20110318,3835.0,139,0.037608225108225035,2665.54,2643.67
20110322,3879.0,44,0.011473272490221564,2692.13,2683.87
20110323,3864.0,-15,-0.003866976024748614,2677.56,2698.3
20110324,3890.0,26,0.006728778467908869,2715.88,2736.42
20110325,3880.0,-10,-0.0025706940874036244,2746.34,2743.06
20110328,3889.0,-3,-0.0007708119218911014,2752.33,2730.68
20110329,3879.0,-10,-0.002571355104139861,2727.83,2756.89
20110330,3909.0,30,0.007733952049497228,2772.36,2776.79
20110331,3944.0,35,0.008953696597595373,2774.23,2781.07
20110401,3993.0,49,0.012423935091277816,2796.67,2789.6
20110404,4018.0,0,0,2796.26,2789.19
20110405,4040.0,22,0.005475360876057822,2787.78,2791.19
20110406,4121.0,81,0.020049504950494956,2808.11,2799.82
20110407,4153.0,32,0.007765105556903684,2799.59,2796.14
20110408,4131.0,-22,-0.005297375391283388,2806.29,2780.41
20110411,4185.0,36,0.008676789587852562,2789.49,2771.51
20110412,4103.0,-82,-0.019593787335722812,2755.89,2744.79
20110413,4069.0,-34,-0.008286619546673202,2762.69,2761.52
20110414,4073.0,4,0.0009830425165888723,2743.12,2760.22
20110415,4125.0,52,0.012767002209673528,2752.87,2764.65
20110418,4118.0,33,0.008078335373316925,2731.22,2735.38
20110419,4111.0,-7,-0.001699854298202963,2741.35,2744.97
20110420,4124.0,13,0.0031622476283141854,2788.84,2802.51
20110421,4132.0,8,0.0019398642095054264,2820.77,2820.16
20110425,4146.0,35,0.00851374361469226,2820.28,2825.88
20110426,4101.0,-45,-0.01085383502170767,2832.48,2847.54
20110427,4103.0,2,0.0004876859302609393,2853.88,2869.88
20110428,4172.0,69,0.01681696319766024,2862.82,2872.53
20110502,4203.0,31,0.007430488974113025,2881.28,2864.08
20110506,4006.0,-197,-0.04687128241732097,2840.71,2827.56
20110509,4028.0,12,0.0029880478087649376,2828.24,2843.25
20110510,4046.0,18,0.004468718967229446,2851.91,2871.89
20110511,4099.0,53,0.013099357390014887,2867.16,2845.06
20110512,4071.0,-28,-0.006830934374237652,2833.67,2863.04
20110513,4071.0,0,0,2859.7,2828.47
20110516,4025.0,-16,-0.003959415986142023,2815.9,2782.31
20110517,4028.0,3,0.0007453416149068026,2769.17,2783.21
20110518,4035.0,7,0.0017378351539225623,2782.65,2815.0
20110519,4078.0,43,0.010656753407682684,2824.05,2823.31
20110520,4077.0,-1,-0.0002452182442373996,2815.96,2803.32
20110523,4129.0,22,0.005356708059410797,2761.96,2758.9
20110524,4147.0,18,0.0043594090578833455,2766.7,2746.16
20110525,4172.0,25,0.006028454304316311,2739.99,2761.38
20110526,4175.0,3,0.0007190795781399917,2756.31,2782.92
20110527,4127.0,-48,-0.011497005988023945,2789.02,2796.86
20110531,4148.0,4,0.0009652509652509078,2824.25,2835.3
20110601,4158.0,10,0.0024108003857281624,2829.39,2769.19
20110602,4169.0,11,0.002645502645502562,2773.76,2773.31
20110603,4135.0,-34,-0.008155432957543729,2740.49,2732.78
20110606,4133.0,28,0.006820950060901332,2728.31,2702.56
20110607,4128.0,-5,-0.0012097749818533732,2712.79,2701.56
20110608,4130.0,2,0.0004844961240308976,2693.69,2675.38
20110609,4102.0,-28,-0.006779661016949157,2678.52,2684.87
20110610,4141.0,39,0.009507557289127222,2675.1,2643.73
20110613,4104.0,-2,-0.00048709206039943,2649.3,2639.69
20110614,4058.0,-46,-0.011208576998050668,2662.73,2678.72
20110615,4095.0,37,0.009117792015771231,2653.17,2631.46
20110616,4118.0,23,0.005616605616605597,2631.98,2623.7
20110617,4108.0,-10,-0.002428363283147106,2646.29,2616.48
20110620,4120.0,12,0.0029211295034079487,2608.05,2629.66
20110621,4125.0,5,0.0012135922330096527,2640.33,2687.26
20110622,4136.0,11,0.002666666666666595,2677.18,2669.19
20110623,4156.0,20,0.004835589941972973,2638.6,2686.75
20110624,4095.0,-61,-0.014677574590952869,2681.1,2652.89
20110627,4043.0,8,0.0019826517967782564,2653.07,2688.28
20110628,4044.0,1,0.0002473410833538914,2694.26,2729.31
20110629,4065.0,21,0.005192878338278861,2736.76,2740.49
20110630,4063.0,-2,-0.0004920049200491938,2749.37,2773.52
20110701,4052.0,-11,-0.002707359094265338,2775.08,2816.03
20110705,4046.0,7,0.0017331022530329143,2817.87,2825.77
20110706,4100.0,54,0.013346515076618992,2821.42,2834.02
20110707,4131.0,31,0.007560975609756104,2856.25,2872.66
20110708,4161.0,30,0.0072621641249093205,2841.29,2859.81
20110711,4160.0,-6,-0.001440230436869916,2828.1,2802.62
20110712,4169.0,9,0.0021634615384615863,2798.75,2781.91
20110713,4166.0,-3,-0.000719597025665597,2800.88,2796.92
20110714,4175.0,9,0.002160345655304763,2804.82,2762.67
20110715,4192.0,17,0.004071856287425124,2787.33,2789.8
20110719,4235.0,23,0.005460588793922083,2790.98,2826.52
20110720,4213.0,-22,-0.0051948051948051965,2839.39,2814.23
20110721,4211.0,-2,-0.0004747211013529373,2818.79,2834.43
20110722,4175.0,-36,-0.008549038233198747,2834.46,2858.83
20110725,4229.0,34,0.008104886769964237,2832.11,2842.8
20110726,4227.0,-2,-0.00047292504138096714,2842.74,2839.96
20110727,4228.0,1,0.00023657440264956975,2823.62,2764.79
20110728,4206.0,-22,-0.005203405865657484,2765.61,2766.25
20110729,4202.0,-4,-0.0009510223490252212,2736.67,2756.38
20110801,4187.0,35,0.008429672447013425,2791.45,2744.61
20110802,4183.0,-4,-0.0009553379508000504,2728.29,2669.24
20110803,4269.0,86,0.02055940712407356,2673.97,2693.07
20110804,4283.0,14,0.003279456547200743,2648.38,2556.39
20110805,4330.0,47,0.01097361662386187,2580.3,2532.41
20110808,4409.0,54,0.012399540757749739,2447.3,2357.69
20110809,4472.0,63,0.014288954411431076,2402.13,2482.52
20110810,4459.0,-13,-0.0029069767441860517,2425.55,2381.05
20110811,4627.0,168,0.03767660910518056,2415.54,2492.68
20110817,4553.0,-74,-0.015993084071752706,2527.79,2511.48
20110818,4544.0,-9,-0.0019767186470458498,2436.38,2380.43
20110819,4674.0,130,0.028609154929577496,2353.32,2341.84
20110822,4787.0,113,0.024176294394522957,2396.88,2345.38
20110823,4878.0,91,0.019009818257781586,2360.95,2446.06
20110824,4709.0,-169,-0.03464534645346451,2437.48,2467.69
20110825,4505.0,-204,-0.04332129963898912,2470.96,2419.63
20110826,4553.0,48,0.010654827968923364,2408.79,2479.85
20110829,4623.0,70,0.015374478365912658,2510.99,2562.11
20110830,4578.0,-45,-0.009733939000648895,2547.07,2576.11
20110831,4658.0,80,0.01747487986020091,2589.75,2579.46
20110901,4661.0,3,0.0006440532417346656,2583.34,2546.04
20110902,4665.0,4,0.0008581849388542562,2497.28,2480.33
20110906,4853.0,33,0.006846473029045619,2417.61,2473.83
20110907,4834.0,-19,-0.003915104059344698,2511.5,2548.94
20110908,4692.0,-142,-0.029375258585022768,2533.81,2529.14
20110909,4792.0,100,0.021312872975277175,2508.12,2467.99
20110912,4783.0,-9,-0.0018781302170284286,2442.86,2495.09
20110913,4680.0,-103,-0.021534601714405133,2502.59,2532.15
20110914,4702.0,22,0.004700854700854684,2548.45,2572.55
20110915,4658.0,-44,-0.0093577201190983,2595.45,2607.07
20110916,4542.0,-116,-0.02490339201373981,2607.12,2622.31
20110920,4546.0,4,0.0008806693086746975,2623.89,2590.24
20110921,4572.0,26,0.005719313682358118,2601.06,2538.19
20110922,4545.0,-27,-0.0059055118110236116,2466.06,2455.67
20110926,4230.0,-315,-0.06930693069306926,2496.98,2516.69
20110927,4125.0,-105,-0.024822695035460973,2560.78,2546.83
20110928,4186.0,61,0.014787878787878794,2557.86,2491.58
20110929,4058.0,-128,-0.030578117534639238,2535.52,2480.76
20110930,4146.0,88,0.02168555938886141,2444.77,2415.4
20111003,4174.0,18,0.0043310875842155205,2401.19,2335.83
20111004,4237.0,63,0.015093435553426016,2312.68,2404.82
20111005,4173.0,-64,-0.015105027141845695,2398.37,2460.51
20111006,4182.0,9,0.0021567217828899476,2459.05,2506.82
20111007,4216.0,34,0.008130081300812941,2509.61,2479.35
20111011,4273.0,87,0.020783564261825038,2554.7,2583.03
20111012,4253.0,-20,-0.004680552305172059,2606.61,2604.73
20111013,4315.0,62,0.01457794498001408,2595.05,2620.24
20111014,4260.0,-55,-0.01274623406720743,2655.23,2667.85
20111017,4290.0,0,0,2653.32,2614.92
20111018,4274.0,-16,-0.0037296037296037365,2614.05,2657.43
20111019,4234.0,-40,-0.009358914365933502,2642.89,2604.04
20111020,4197.0,-37,-0.008738781294284403,2605.42,2598.62
20111021,4122.0,-75,-0.01786990707648317,2630.3,2637.46
20111024,4178.0,26,0.00626204238920991,2644.83,2699.44
20111025,4185.0,7,0.0016754427955960605,2685.86,2638.42
20111026,4317.0,132,0.03154121863799286,2660.42,2650.67
20111027,4376.0,59,0.01366689830901091,2720.59,2738.63
20111028,4406.0,30,0.006855575868373043,2724.03,2737.15
20111031,4395.0,19,0.004341864716636223,2705.89,2684.41
20111101,4481.0,86,0.019567690557451556,2607.31,2606.96
20111102,4475.0,-6,-0.0013389868332961408,2637.56,2639.98
20111104,4567.0,92,0.02055865921787703,2678.16,2686.15
20111107,4580.0,13,0.002846507554193023,2683.38,2695.25
20111108,4659.0,79,0.017248908296943144,2712.08,2727.49
20111109,4637.0,-22,-0.004722043356943595,2662.56,2621.65
20111110,4578.0,-59,-0.012723743799870624,2652.01,2625.15
20111111,4531.0,-47,-0.010266491917868104,2653.53,2678.75
20111114,4602.0,31,0.006781885801793841,2671.11,2657.22
20111115,4568.0,-34,-0.007388092133854829,2647.91,2686.2
